"Questão 24 - FGV Style (SRP-PE)","O Decreto Estadual nº 54.700/2023 pode ser utilizado para a contratação eventual de serviços de engenharia. Em uma licitação para formação de SRP com esse objeto, o edital estabeleceu o critério de julgamento de maior desconto sobre uma tabela de preços oficial. Essa prática é:","(A) vedada, pois o SRP só admite o critério de menor preço por item.","(B) permitida, e o edital deve prever a possibilidade de formação de cadastro de reserva.","(C) permitida, e o critério de julgamento da licitação poderá ser o de menor preço ou de maior desconto.","(D) vedada para serviços de engenharia, aplicando-se apenas a compras de bens padronizados.","(E) permitida, desde que a licitação seja na modalidade diálogo competitivo.","C","O Art. 9º, inciso V, do decreto estabelece que o edital deve dispor sobre 'o critério de julgamento da licitação, que poderá ser o de menor preço ou de maior desconto'. O Art. 4º, por sua vez, confirma que o SRP é um procedimento auxiliar para licitações nas modalidades pregão ou concorrência, que admitem ambos os critérios. Portanto, a utilização do critério de maior desconto é plenamente legal.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 25 - FGV Style (SRP-PE)","Um órgão não participante ('carona') obteve autorização do gerenciador e do detentor para aderir a uma Ata de Registro de Preços. O prazo para efetivar a contratação, conforme o Decreto nº 54.700/2023, é de:","(A) 30 (trinta) dias a contar da autorização, prazo improrrogável.","(B) 60 (sessenta) dias a contar da autorização, admitida a prorrogação a critério do gerenciador.","(C) 90 (noventa) dias a contar da autorização, admitida a prorrogação excepcional e justificada, a pedido do interessado e com anuência do detentor.","(D) até o final da vigência da ata, não havendo prazo específico para a efetivação da adesão.","(E) 120 (cento e vinte) dias a contar da autorização, vedada a prorrogação.","C","O § 2º do Art. 41 do decreto estabelece que 'A adesão deve ser efetivada em até 90 (noventa) dias a contar da autorização, admitida a prorrogação excepcional e justificada desse prazo, a pedido do interessado, mediante anuência do detentor, desde que observado o prazo de vigência da ata'. A alternativa C reflete com exatidão essa regra, incluindo o prazo e a condição para sua prorrogação.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 26 - FGV Style (SRP-PE)","O Sistema de Registro de Preços pode ser adotado em situações específicas. Conforme o Art. 3º do Decreto nº 54.700/2023, assinale a alternativa que NÃO corresponde a uma situação que justifique a adoção do SRP.","(A) Quando, pelas características do objeto, houver necessidade de contratações frequentes.","(B) Quando for mais conveniente a aquisição de bens com previsão de entregas parceladas.","(C) Para o atendimento a mais de um órgão ou entidade, ou a programas de governo.","(D) Quando se tratar de objeto de natureza complexa e inédita, cuja especificação exata só será conhecida após a contratação.","(E) Quando, pela natureza do objeto, não for possível definir previamente o quantitativo a ser demandado pela administração.","D","O Art. 3º do decreto lista as hipóteses de cabimento do SRP, todas relacionadas a objetos padronizáveis, de demanda frequente, parcelada, ou de quantitativo incerto. A contratação de objeto de natureza complexa e inédita (alternativa D) é o oposto do pressuposto do SRP e demandaria outra solução, como o diálogo competitivo, mas não o registro de preços, que pressupõe um objeto bem definido.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 27 - FGV Style (SRP-PE)","Em um pregão para registro de preços, duas empresas distintas venceram itens espelhados com preços iguais. Ambas são microempresas. De acordo com o Art. 27 do Decreto nº 54.700/2023, a ordem de preferência para o consumo da ata será definida:","(A) pela empresa que apresentou a proposta primeiro.","(B) pela empresa que possui melhor avaliação de desempenho em contratos anteriores.","(C) por meio de sorteio a ser realizado pelo gerenciador.","(D) pelo consumo obrigatório de 50% de cada uma das empresas.","(E) pela empresa que estiver localizada mais perto do local de entrega.","C","O Art. 27, inciso II, do decreto trata exatamente dessa hipótese: 'quando licitantes distintas venceram itens/lotes espelhados com preços iguais, as microempresas [...] terão direito de preferência na contratação e, na impossibilidade de se aplicar esse critério, o gerenciador deverá realizar sorteio para a definição da ordem de preferência na contratação'. Como no caso ambas são microempresas, não há como aplicar o critério de preferência entre elas, restando o sorteio como solução.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 28 - FGV Style (SRP-PE)","O sistema de registro de preços pode ser utilizado nas hipóteses de inexigibilidade e de dispensa de licitação. Conforme o parágrafo único do Art. 4º do Decreto nº 54.700/2023, essa utilização é permitida:","(A) apenas para a aquisição de bens, sendo vedada para a contratação de serviços, inclusive os de engenharia.","(B) inclusive por apenas um órgão ou entidade, para a aquisição de bens ou para a contratação de serviços, incluídos os de engenharia.","(C) apenas quando houver a participação de, no mínimo, três órgãos, para justificar a formação da ata.","(D) apenas para as hipóteses de dispensa de licitação em razão do valor, não se aplicando à inexigibilidade.","(E) apenas para a contratação de serviços de engenharia, sendo vedada para a aquisição de bens.","B","O parágrafo único do Art. 4º é claro ao permitir o uso do SRP em casos de contratação direta: 'O sistema de registro de preços poderá ser utilizado nas hipóteses de inexigibilidade e de dispensa de licitação, inclusive por apenas um órgão ou entidade, para a aquisição de bens ou para a contratação de serviços, incluídos os de engenharia.' A alternativa B é uma paráfrase fiel do dispositivo.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 29 - FGV Style (SRP-PE)","Um licitante foi convocado para assinar a ata de registro de preços e solicitou a prorrogação do prazo, alegando dificuldades logísticas. Com base no Art. 18 do Decreto nº 54.700/2023, a prorrogação do prazo para assinatura da ata:","(A) é vedada em qualquer hipótese, devendo o licitante ser imediatamente penalizado.","(B) pode ser concedida uma vez, por igual período, desde que solicitado e ocorra motivo justificado aceito pela administração.","(C) pode ser concedida por até 90 (noventa) dias, a critério exclusivo do agente de contratação.","(D) só é permitida em caso de calamidade pública ou força maior, devidamente comprovada.","(E) é automática, bastando a simples solicitação do interessado, sem necessidade de justificativa.","B","O Art. 18, caput, do decreto estabelece que o prazo para assinatura da ata pode 'ser prorrogado uma vez, por igual período, desde que solicitado e ocorra motivo justificado aceito pela administração'. A alternativa B descreve precisamente essa regra.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 30 - FGV Style (SRP-PE)","O órgão gerenciador de uma ata de registro de preços foi informado por um órgão participante sobre o descumprimento de obrigações contratuais por parte da empresa detentora. A quem compete instaurar o processo de apuração e aplicação de penalidade, nesse caso?","(A) Ao órgão gerenciador, que tem competência centralizada para aplicar todas as penalidades relativas à ata.","(B) Ao órgão de controle interno, que deve avocar o processo e conduzir a apuração.","(C) Ao órgão participante, que, como contratante, é o responsável por apurar e aplicar as sanções relativas ao seu contrato específico.","(D) Ao Tribunal de Contas do Estado, pois o descumprimento contratual representa dano ao erário.","(E) Ao órgão gerenciador e ao órgão participante, em conjunto, por meio de uma comissão mista.","C","O Decreto nº 54.700/2023 estabelece uma clara divisão de competências. Conforme o Art. 22, inciso IX, é competência do órgão participante 'instaurar processo de apuração e aplicação de penalidade [...] nos seguintes casos: [...] b) quando houver descumprimento de obrigações contratuais;'. A competência do gerenciador para aplicar penalidades é específica para o descumprimento da ata em si (ex: recusa em assinar) ou em atas corporativas (Art. 21, XIII), mas a apuração de falhas na execução de um contrato específico cabe ao órgão que o firmou.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 31 - FGV Style (SRP-PE)","A administração pretende licitar, por meio de um único lote, a aquisição de materiais de escritório e de produtos de limpeza, utilizando o critério de adjudicação pelo menor preço por grupo. Conforme o Art. 13 do Decreto nº 54.700/2023, o agrupamento de itens diversos em um mesmo lote somente será admitido se, cumulativamente, for:","(A) demonstrada a inviabilidade de adjudicação por item, evidenciada a sua vantagem técnica ou econômica, e previsto o critério de aceitabilidade dos preços unitários máximos.","(B) justificado pela economia de escala, independentemente da natureza dos itens, desde que o valor total do lote não ultrapasse o limite de dispensa de licitação.","(C) autorizado previamente pelo Tribunal de Contas do Estado, por se tratar de restrição à competitividade, e se os itens pertencerem à mesma classe de despesa.","(D) realizado com base em pesquisa de mercado que indique ser essa a prática usual do setor privado, dispensando-se a demonstração de vantagem técnica.","(E) previsto no Plano de Contratações Anual como uma compra centralizada, e desde que todos os itens sejam fornecidos por um único fabricante.","A","O Art. 13 do decreto estabelece três requisitos CUMULATIVOS para o agrupamento de itens: 'I - demonstrada a inviabilidade de se promover a adjudicação por item; II - evidenciada a sua vantagem técnica, econômica ou gerencial; e III - previsto o critério de aceitabilidade dos preços unitários máximos'. A alternativa A é a única que reúne todos os requisitos exigidos pela norma. As demais alternativas apresentam condições inexistentes, parciais ou que desconsideram a natureza cumulativa das exigências.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 32 - FGV Style (SRP-PE)","Após a homologação de uma licitação para registro de preços, o agente de contratação convocou os demais licitantes que participaram do certame para, querendo, reduzir seus preços ao valor da proposta do vencedor e compor um cadastro de reserva. Um dos licitantes, embora convidado, recusou-se a participar do cadastro. De acordo com o Art. 17 do Decreto nº 54.700/2023, a recusa do licitante em participar do cadastro de reserva:","(A) acarreta a aplicação de multa, pois a participação é obrigatória para todos que apresentaram lances.","(B) não gera a aplicação de penalidade administrativa, pois a participação no cadastro de reserva é facultativa.","(C) implica a suspensão do licitante do cadastro de fornecedores do Estado pelo prazo de 6 (seis) meses.","(D) gera a obrigação de o licitante justificar formalmente sua recusa, sob pena de ser considerado desistente do certame.","(E) impede que o licitante participe de outras licitações para registro de preços pelo prazo de 1 (um) ano.","B","O § 4º do Art. 17 do decreto é explícito: 'A participação no cadastro de reserva e a aceitação de eventual convocação são facultativas e sua recusa não gera a aplicação de penalidade administrativa'. A finalidade do cadastro de reserva é criar uma alternativa para a administração em caso de falha do vencedor, mas não pode ser uma obrigação imposta aos demais licitantes, que já não foram os vencedores do certame principal.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 33 - FGV Style (SRP-PE)","Um órgão da administração pública estadual, ao formalizar uma contratação decorrente de uma Ata de Registro de Preços, previu no termo de contrato um prazo de vigência de 36 meses. A ata, por sua vez, foi assinada com vigência de 1 (um) ano, prorrogável por igual período. A luz do Decreto nº 54.700/2023, o prazo de vigência do contrato:","(A) está correto, pois os contratos seguem as regras gerais de duração da Lei nº 14.133/2021, independentemente da vigência da ata.","(B) está incorreto, pois a vigência do contrato deve ser, no máximo, igual à vigência da ata de registro de preços que lhe deu origem.","(C) está incorreto, pois o prazo de vigência dos contratos decorrentes de atas de registro de preços é regido pelos artigos 105 e 106 da Lei Federal nº 14.133/2021, conforme definido no instrumento convocatório ou na própria ata.","(D) está correto, desde que haja justificativa da autoridade superior e a contratação seja de serviço contínuo.","(E) está incorreto, pois a vigência dos contratos decorrentes de ata é limitada a 12 (doze) meses, improrrogáveis.","C","O Parágrafo único do Art. 29 do decreto estabelece que 'Os contratos decorrentes das atas de registro de preços terão seu prazo de vigência regido pelo disposto nos arts. 105 e 106 da Lei Federal 14.133, de 2021, conforme definido no instrumento convocatório, no aviso de contratação direta ou na própria ata...'. Isso significa que a vigência do contrato NÃO se confunde com a vigência da ata. Um contrato para serviço contínuo, por exemplo, pode ser assinado por 12 meses e prorrogado por até 10 anos, mesmo que a ata que o originou tenha vigência de apenas 1 ano.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 34 - FGV Style (SRP-PE)","Em uma situação excepcional, uma licitação para registro de preços para compra de medicamentos em cumprimento a ordens judiciais foi realizada sem a previsão de quantitativos, mas com a indicação de uma tabela de referência de preços sobre a qual foi concedido o maior desconto. Conforme o Art. 10 do Decreto nº 54.700/2023, essa prática é:","(A) irregular, pois toda licitação para SRP deve, obrigatoriamente, prever as quantidades máximas a serem adquiridas.","(B) permitida, e nesse caso é vedada a participação de outro órgão ou entidade na ata, salvo se for uma ata corporativa.","(C) permitida, mas o valor máximo da despesa deve ser previamente fixado no edital, com base no histórico de consumo.","(D) irregular, pois a ausência de quantitativos só é permitida em casos de inexigibilidade de licitação.","(E) permitida, desde que o objeto se restrinja a medicamentos e materiais de consumo médico-hospitalar, dispensada a previsão de quantitativos.","E","A situação descrita está prevista no § 2º do Art. 10 do decreto: 'Nas compras de medicamentos e materiais de consumo médico-hospitalar, em cumprimento a ordens judiciais, pode ser dispensada a previsão de quantitativos, desde que os bens estejam listados em tabelas de referência e, se houver licitação, o critério de julgamento seja o maior desconto sobre a tabela adotada'. A alternativa E descreve corretamente essa exceção. A alternativa B menciona a vedação de participação, que se aplica a outras hipóteses do Art. 10, mas não a esta especificamente.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 35 - FGV Style (SRP-PE)","O órgão gerenciador de uma Ata de Registro de Preços, cujo objeto era um serviço de limpeza, cancelou o registro do detentor original por descumprimento contratual. Havia um cadastro de reserva, mas o segundo colocado não aceitou a convocação. O gerenciador, então, convocou os licitantes remanescentes para negociação e assinatura de uma nova ata. Conforme o Art. 40 do Decreto nº 54.700/2023, o prazo de vigência da nova ata:","(A) será de 1 (um) ano, a contar da sua assinatura, podendo ser prorrogada por igual período.","(B) não poderá vigorar por prazo superior ao remanescente de vigência da ata anterior, incluindo eventual prazo de prorrogação previsto originalmente.","(C) será de, no máximo, 180 (cento e oitenta) dias, correspondente ao prazo para a administração realizar uma nova licitação ordinária.","(D) será igual ao prazo da ata original, ou seja, 1 (um) ano, mas vedada a prorrogação.","(E) será definido pelo licitante remanescente que aceitar a contratação, limitado a 12 (doze) meses.","B","O § 3º do Art. 40 é claro ao limitar a vigência da nova ata resultante da convocação de remanescentes: 'O novo registro de preços não poderá vigorar por prazo superior ao remanescente de vigência da ata anterior, incluindo eventual prazo de prorrogação previsto originalmente na ata'. O objetivo é solucionar a falha na ata original, e não criar um instrumento inteiramente novo com prazo completo.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 36 - FGV Style (SRP-PE)","A Secretaria de Administração de Pernambuco, como gerenciadora, realizou uma Intenção de Registro de Preços (IRP) para a compra de licenças de software. A Polícia Civil, órgão participante, indicou a necessidade de incluir um tipo específico de software que não estava na lista original. O gerenciador aceitou a inclusão. Neste caso, a responsabilidade pela pesquisa de mercado para o novo item é:","(A) do órgão gerenciador, que deve centralizar todas as pesquisas de mercado do procedimento.","(B) do solicitante (Polícia Civil), que deve realizar a correspondente pesquisa de mercado que contemple a variação de custos locais e regionais.","(C) compartilhada entre o gerenciador e o solicitante, devendo ambos realizarem pesquisas independentes.","(D) do futuro detentor da ata, que deverá comprovar a vantajosidade de seus preços na fase de lances.","(E) do Tribunal de Contas do Estado, que deve validar a pesquisa de mercado antes da publicação do edital.","B","O Parágrafo único do Art. 8º do decreto estabelece a regra para essa situação: 'Na hipótese do inciso II [aceitar a inclusão de novos itens], caso o gerenciador aceite a inclusão de novos itens, será de responsabilidade do solicitante a realização da correspondente pesquisa de mercado que contemple a variação de custos locais e regionais'. A responsabilidade pela pesquisa do item que ele próprio demandou é do órgão que o solicitou.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 37 - FGV Style (SRP-PE)","Em uma licitação para SRP, a empresa 'Vence Tudo Ltda' foi a vencedora. Após a homologação, o adjudicatário foi convocado para assinar a ata. Contudo, antes da assinatura, a administração descobriu que a empresa foi declarada inidônea por um órgão federal. A recusa da administração em assinar a ata, nesse caso:","(A) é ilegal, pois o momento de verificação da habilitação já passou, devendo a administração assinar a ata e, posteriormente, rescindir o contrato.","(B) é justificada, pois o licitante deve manter as condições de habilitação até a efetiva contratação, e a inidoneidade é um impedimento superveniente.","(C) é ilegal, pois a inidoneidade declarada por outra esfera de governo não afeta a contratação no âmbito estadual, a menos que esteja prevista no edital.","(D) é justificada, mas a administração deve indenizar a empresa pelos custos de participação na licitação.","(E) é uma faculdade da administração, que pode optar por assinar a ata sob a condição de que a empresa regularize sua situação em 30 dias.","B","O princípio de que o licitante deve manter as condições de habilitação durante todo o processo, até a contratação, é basilar. A declaração de inidoneidade (sanção mais grave, com efeitos em todas as esferas) impede a contratação com o poder público. O Art. 39, II, prevê o cancelamento do registro se o detentor 'não mantiver as condições de habilitação'. Por analogia, se o impedimento surge antes da assinatura, a administração não só pode como deve se recusar a formalizar o ajuste.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 38 - FGV Style (SRP-PE)","A ata de registro de preços, após assinada, deve ser publicada no sistema PE-Integrado, com disponibilização automática, via integração, no Portal Nacional de Contratações Públicas - PNCP. Conforme o Art. 19 do Decreto nº 54.700/2023, essa publicação é:","(A) um ato discricionário do gestor, recomendado para fins de transparência.","(B) uma condição de eficácia da ata, ou seja, a ata só produz efeitos após a sua devida publicação.","(C) um requisito para a participação de órgãos não participantes, não afetando os contratos dos participantes originais.","(D) uma formalidade que deve ocorrer em até 90 dias após a assinatura, sem prejuízo da validade imediata da ata.","(E) necessária apenas para atas com valor superior ao limite da modalidade concorrência.","B","O Art. 19 do decreto não explicita textualmente que a publicação é condição de eficácia, mas essa é a regra geral para atos administrativos que geram direitos e obrigações perante terceiros e é o princípio que norteia a publicidade no PNCP conforme a Lei nº 14.133/2021 (Art. 94). A publicidade é o que confere eficácia ao ato administrativo perante a coletividade, tornando suas cláusulas oponíveis a todos. No contexto de licitações, a publicação é indispensável para a validade e eficácia dos atos subsequentes.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 39 - FGV Style (SRP-PE)","O cancelamento parcial ou integral do registro de preços pode ocorrer de ofício por fato superveniente que prejudique o cumprimento das condições pactuadas. Conforme o Art. 38 do Decreto nº 54.700/2023, um dos motivos que autoriza tal cancelamento é:","(A) a simples conveniência administrativa, a qualquer tempo e sem necessidade de justificativa.","(B) a extinção antecipada de contrato celebrado pelo gerenciador.","(C) a solicitação de qualquer órgão participante, mesmo que o gerenciador discorde.","(D) a redução do preço do item no mercado, mesmo que o detentor concorde em renegociar.","(E) o fato de a empresa detentora ter sido multada em outro contrato com a administração.","B","O Art. 38 lista as hipóteses de cancelamento de ofício por fato superveniente. O inciso IV aponta a 'extinção antecipada de contrato celebrado pelo gerenciador'. Isso ocorre porque, se o gerenciador era o principal ou único demandante e seu contrato foi extinto, a razão de ser da ata pode desaparecer. As demais opções são incorretas: conveniência sem justificativa não é admitida (A); a solicitação de participante não é impositiva (C); a redução de preço leva à renegociação, e só a recusa do detentor leva ao cancelamento (D); a multa em outro contrato, por si só, não é causa automática de cancelamento (E).","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 40 - FGV Style (SRP-PE)","Uma licitação para registro de preços teve 20 itens. A empresa 'Alfa' venceu 15 itens e a empresa 'Beta' venceu 5 itens. Após a homologação, ambas foram convocadas e assinaram a Ata de Registro de Preços. No contexto do Decreto nº 54.700/2023, quem é(são) o(s) 'detentor(es) da ata'?","(A) Apenas a empresa 'Alfa', por ter vencido a maioria dos itens.","(B) O órgão gerenciador que conduziu a licitação.","(C) As empresas 'Alfa' e 'Beta', cada uma em relação aos itens que venceu.","(D) Apenas a empresa 'Beta', pois o regulamento prevê um detentor por ata, sendo escolhido o de menor participação para facilitar a gestão.","(E) Todas as empresas que participaram da licitação e aceitaram compor o cadastro de reserva.","C","O Art. 2º, inciso VII, do decreto define 'detentor da ata' como o 'fornecedor ou locador de bens, executor de obra ou prestador de serviços que, ao assumir obrigações [...], compromete-se a executar o objeto [...] pelos preços registrados em ata'. Em uma ata com múltiplos itens vencidos por diferentes empresas, cada uma delas é a detentora do registro para os seus respectivos itens. Portanto, tanto 'Alfa' quanto 'Beta' são detentoras da ata.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 41 - FGV Style (SRP-PE)","Em uma situação de urgência, um hospital estadual precisa adquirir um medicamento de uso contínuo, cujo quantitativo exato é impossível de prever, pois depende de flutuações na demanda de pacientes. O hospital não possui registro de demandas anteriores para esse item. Para regularizar a aquisição, o gestor pretende utilizar o Sistema de Registro de Preços. Conforme o Art. 10 do Decreto nº 54.700/2023, o procedimento correto seria:","(A) realizar uma licitação para SRP com indicação limitada a unidades de contratação, sem a definição do quantitativo total, mas determinando o valor máximo da despesa.","(B) realizar uma contratação direta por emergência, sendo vedado o uso do SRP para essa finalidade.","(C) realizar uma licitação para SRP com quantitativo estimado, mesmo que impreciso, pois a ausência de quantidade é vedada.","(D) instaurar um processo de Inexigibilidade de Licitação e, em paralelo, uma licitação para SRP para o próximo exercício.","(E) utilizar o SRP com indicação limitada, mas nesse caso a ata só poderá ter vigência de 90 dias.","A","O Art. 10 do decreto admite, excepcionalmente, o registro de preços com indicação limitada a unidades de contratação, sem quantitativo total, em situações específicas. O inciso I cobre o caso em que 'for a primeira licitação ou contratação direta para o objeto e o órgão ou entidade não tiver registro de demandas anteriores'. O § 3º do mesmo artigo complementa que, nessas situações, deverá ser previsto o 'valor máximo da despesa'. A alternativa A descreve exatamente este procedimento excepcional.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 42 - FGV Style (SRP-PE)","O órgão gerenciador de uma ata de registro de preços está analisando um pedido de adesão de um órgão não participante. O saldo de quantitativos destinados aos participantes originais já se esgotou. A utilização do saldo destinado à adesão, conforme o Art. 26 do Decreto nº 54.700/2023, depende:","(A) apenas da autorização do órgão gerenciador, que tem poder discricionário para alocar o saldo.","(B) da autorização do órgão gerenciador e da prévia anuência do Tribunal de Contas do Estado.","(C) da solicitação do gerenciador e da concordância do detentor da ata.","(D) de uma nova rodada de negociação com o detentor para verificar a manutenção da vantajosidade.","(E) da concordância de todos os órgãos participantes, que devem renunciar formalmente a qualquer saldo remanescente.","C","O Art. 26 é claro ao estabelecer a condição: 'Exaurido o saldo destinado aos participantes, poderá ser solicitada ao gerenciador a utilização do quantitativo passível de adesão nos termos do artigo anterior, desde que haja concordância do detentor'. A decisão não é unilateral do gerenciador; ela depende da concordância da empresa que detém o registro, pois esta não tem a obrigação de fornecer para os 'caronas' além do que foi originalmente pactuado para eles.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 43 - FGV Style (SRP-PE)","Uma empresa detentora de registro de preços protocolou um pedido de reajuste anual de seus valores. O órgão gerenciador, ao analisar o pedido, deve observar o princípio da preclusão. Segundo o Art. 37, § 1º, do Decreto nº 54.700/2023, a preclusão do direito ao reajustamento da ata ocorre se o pedido não for apresentado:","(A) no primeiro mês de vigência de cada ano contratual.","(B) até 60 (sessenta) dias antes do término da vigência original da ata.","(C) até a data de formalização de eventual prorrogação da ata.","(D) a qualquer momento, desde que antes do exaurimento total do quantitativo registrado.","(E) em até 30 (trinta) dias após a data-base do reajuste, sob pena de renúncia tácita.","C","O § 1º do Art. 37 é explícito: 'Aplica-se a preclusão do direito ao reajustamento da ata quanto aos pedidos não apresentados ao gerenciador pela detentora até a data de formalização de eventual prorrogação da ata...'. Isso significa que, se a empresa pretende que a ata seja prorrogada com preços reajustados, ela deve solicitar o reajuste antes que a prorrogação seja formalizada. Se a prorrogação ocorrer sem o pedido, o direito de reajustar a ata preclui.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 44 - FGV Style (SRP-PE)","A Secretaria de Educação (SEE) é órgão participante de uma ata de registro de preços gerenciada pela Secretaria de Administração (SAD). Após celebrar um contrato de fornecimento, a SEE identificou uma desvantagem na manutenção da ata. Conforme o Art. 22 do Decreto nº 54.700/2023, a competência para informar ao gerenciador sobre essa desvantagem é:","(A) da empresa contratada, que deve zelar pela economicidade do ajuste.","(B) do Tribunal de Contas, em seu papel fiscalizatório.","(C) do próprio órgão gerenciador, que deve monitorar o mercado.","(D) do órgão participante (SEE), que deve comunicar formalmente ao gerenciador.","(E) do órgão central de controle interno do Poder Executivo.","D","O Art. 22, inciso IV, alínea 'd', estabelece como competência do órgão participante 'informar ao gerenciador sobre: [...] d) eventuais desvantagens quanto à manutenção da ata de registro de preços;'. Embora o gerenciador também tenha deveres de monitoramento, a norma atribui expressamente ao participante a responsabilidade de comunicar formalmente as desvantagens que identificar a partir de sua própria experiência contratual.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 45 - FGV Style (SRP-PE)","Duas empresas distintas, 'Rápida Ltda' e 'Veloz S.A.', venceram lotes espelhados para prestação de um mesmo serviço em um pregão para registro de preços. O preço ofertado pela 'Rápida Ltda' foi ligeiramente inferior ao da 'Veloz S.A.'. O agente de contratação, antes da etapa recursal, oportunizou à 'Veloz S.A.' a apresentação de nova proposta para fins de obtenção do direito de preferência. Esse procedimento, previsto no Art. 16 do Decreto nº 54.700/2023, visa:","(A) anular o resultado da 'Veloz S.A.' por ter apresentado preço superior.","(B) permitir que a 'Veloz S.A.' iguale ou supere (em vantagem para a administração) a proposta da 'Rápida Ltda', para que, ao se igualarem os preços, possa ser aplicado um critério de desempate, como o sorteio.","(C) garantir a economicidade e a isonomia, oportunizando que o segundo colocado iguale a melhor oferta para fins de estabelecer uma ordem de preferência na contratação, caso os preços se tornem iguais.","(D) obrigar a 'Veloz S.A.' a reduzir seu preço, sob pena de inabilitação no certame.","(E) iniciar uma nova fase de lances restrita às duas empresas para definir um único vencedor para ambos os lotes.","C","O Art. 16 do decreto trata da situação em que licitantes distintas vencem lotes espelhados com preços diferentes. O objetivo do procedimento é dar ao licitante com o preço menos vantajoso a oportunidade de igualá-lo ao do vencedor do outro lote. Se a proposta for igualada, estabelece-se uma nova situação (preços iguais), que então demandará a definição de uma ordem de preferência para o consumo da ata, conforme as regras do Art. 27 (ex: sorteio). A finalidade é maximizar a economicidade e a competição, mesmo após a fase de lances.","Licitações e Contratos","Decreto Estadual nº 54.700/2023 (SRP-PE)"
"Questão 1 - IBFC INEDITA (TJ-PE)","De acordo com o Regimento Interno do TJ-PE, o Tribunal Pleno é constituído pela totalidade dos desembargadores e suas sessões são presididas pelo Presidente do Tribunal. Para que o Plenário possa deliberar, exige-se um quórum mínimo de instalação. Assinale a alternativa que indica o quórum correto.","(A) a totalidade dos membros do Tribunal.","(B) a maioria simples dos membros do Tribunal.","(C) dois terços dos membros do Tribunal, exceto quando exigido quórum especial.","(D) a maioria absoluta dos membros do Tribunal, exceto quando exigido quórum especial ou qualificado.","(E) um terço dos membros do Tribunal em sessões ordinárias e maioria absoluta em sessões extraordinárias.","D","O Art. 18, § 1º, do Regimento Interno do TJ-PE estabelece que: 'O Plenário deliberará com a presença de, no mínimo, a maioria absoluta dos membros do Tribunal, exceto quando exigido quorum especial ou qualificado.' As demais alternativas apresentam quóruns incorretos para a deliberação do Tribunal Pleno.","Regimento Interno do TJ-PE","Do Tribunal Pleno"
"Questão 2 - IBFC INEDITA (TJ-PE)","O Órgão Especial do TJ-PE, que funciona por delegação do Tribunal Pleno, possui competência para processar e julgar diversas matérias. Conforme o Art. 29 do Regimento Interno, assinale a alternativa que apresenta uma competência que NÃO pertence ao Órgão Especial.","(A) processar e julgar os deputados estaduais, nos crimes comuns, ressalvada a competência da Justiça Federal.","(B) processar e julgar os conflitos de jurisdição e de competência entre Seções do Tribunal.","(C) apreciar as contas prestadas anualmente pelo Presidente do Tribunal de Justiça.","(D) os recursos contra decisões originárias do Conselho da Magistratura.","(E) uniformizar as súmulas nas divergências entre Seções.","C","A competência para apreciar as contas do Presidente do Tribunal de Justiça é do Conselho de Administração da Justiça Estadual (CAJE), conforme o Art. 44-C, VI, do Regimento Interno. As demais competências listadas (letras A, B, D e E) estão expressamente previstas no Art. 29 do mesmo regimento como sendo do Órgão Especial.","Regimento Interno do TJ-PE","Do Órgão Especial"
